Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FBS","Nouveaux Bilans Alimentaire","231","États-Unis d'Amérique","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3766","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","238","Éthiopie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2304","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3362","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2937","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3337","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","68","France","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3558","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2643","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2540","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2872","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3033","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","3355","Fc","Donnée calculée",""
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","2901","Total General","2017","2017","Kcal/personne/jour","2404","Fc","Donnée calculée",""
