Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","143","Maroc","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","3258.233846","Fc","Donnée calculée",""
"MK","Indicateurs macro","137","Maurice","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","11211.984184","Fc","Donnée calculée",""
"MK","Indicateurs macro","136","Mauritanie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","1678.315035","Fc","Donnée calculée",""
"MK","Indicateurs macro","138","Mexique","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","9356.145765","Fc","Donnée calculée",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","3495.367468","Fc","Donnée calculée",""
"MK","Indicateurs macro","140","Monaco","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","184807.828397","Fc","Donnée calculée",""
"MK","Indicateurs macro","141","Mongolie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","4167.368686","Fc","Donnée calculée",""
"MK","Indicateurs macro","273","Monténégro","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","8752.031333","Fc","Donnée calculée",""
"MK","Indicateurs macro","142","Montserrat","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","12238.864117","Fc","Donnée calculée",""
"MK","Indicateurs macro","144","Mozambique","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","482.063443","Fc","Donnée calculée",""
"MK","Indicateurs macro","28","Myanmar","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","1350.738003","Fc","Donnée calculée",""
"MK","Indicateurs macro","147","Namibie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","5610.397958","Fc","Donnée calculée",""
"MK","Indicateurs macro","148","Nauru","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","11201.860365","Fc","Donnée calculée",""
"MK","Indicateurs macro","149","Népal","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","939.453255","Fc","Donnée calculée",""
"MK","Indicateurs macro","157","Nicaragua","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","2087.250028","Fc","Donnée calculée",""
"MK","Indicateurs macro","158","Niger","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","574.639399","Fc","Donnée calculée",""
"MK","Indicateurs macro","159","Nigéria","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","2153.520403","Fc","Donnée calculée",""
"MK","Indicateurs macro","162","Norvège","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","81101.658048","Fc","Donnée calculée",""
"MK","Indicateurs macro","153","Nouvelle-Calédonie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","36357.176766","Fc","Donnée calculée",""
"MK","Indicateurs macro","156","Nouvelle-Zélande","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","43776.465705","Fc","Donnée calculée",""
"MK","Indicateurs macro","221","Oman","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","19070.911771","Fc","Donnée calculée",""
"MK","Indicateurs macro","226","Ouganda","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","679.86719","Fc","Donnée calculée",""
"MK","Indicateurs macro","235","Ouzbékistan","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","1560.325238","Fc","Donnée calculée",""
"MK","Indicateurs macro","165","Pakistan","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","1406.00688","Fc","Donnée calculée",""
"MK","Indicateurs macro","180","Palaos","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","12930.016163","Fc","Donnée calculée",""
"MK","Indicateurs macro","299","Palestine","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","3221.318341","Fc","Donnée calculée",""
"MK","Indicateurs macro","166","Panama","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","15628.405118","Fc","Donnée calculée",""
"MK","Indicateurs macro","168","Papouasie-Nouvelle-Guinée","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","2741.30003","Fc","Donnée calculée",""
"MK","Indicateurs macro","169","Paraguay","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","5844.278424","Fc","Donnée calculée",""
"MK","Indicateurs macro","150","Pays-Bas","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","53505.050866","Fc","Donnée calculée",""
"MK","Indicateurs macro","170","Pérou","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","6827.188847","Fc","Donnée calculée",""
"MK","Indicateurs macro","171","Philippines","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","3106.78539","Fc","Donnée calculée",""
"MK","Indicateurs macro","173","Pologne","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","15369.733482","Fc","Donnée calculée",""
"MK","Indicateurs macro","70","Polynésie française","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","21338.928122","Fc","Donnée calculée",""
"MK","Indicateurs macro","177","Porto Rico","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","27638.892191","Fc","Donnée calculée",""
"MK","Indicateurs macro","174","Portugal","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","23397.874237","Fc","Donnée calculée",""
"MK","Indicateurs macro","179","Qatar","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","71010.319284","Fc","Donnée calculée",""
"MK","Indicateurs macro","212","République arabe syrienne","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","909.420489","Fc","Donnée calculée",""
"MK","Indicateurs macro","37","République centrafricaine","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","473.499434","Fc","Donnée calculée",""
"MK","Indicateurs macro","117","République de Corée","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","33626.657541","Fc","Donnée calculée",""
"MK","Indicateurs macro","146","République de Moldova","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","2798.548169","Fc","Donnée calculée",""
"MK","Indicateurs macro","250","République démocratique du Congo","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","561.228616","Fc","Donnée calculée",""
"MK","Indicateurs macro","120","République démocratique populaire lao","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","2579.121946","Fc","Donnée calculée",""
"MK","Indicateurs macro","56","République dominicaine","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","7470.23939","Fc","Donnée calculée",""
"MK","Indicateurs macro","116","République populaire démocratique de Corée","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","686.2093","Fc","Donnée calculée",""
"MK","Indicateurs macro","215","République-Unie de Tanzanie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","994.447217","Fc","Donnée calculée",""
"MK","Indicateurs macro","183","Roumanie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","12234.103545","Fc","Donnée calculée",""
"MK","Indicateurs macro","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","42889.386317","Fc","Donnée calculée",""
"MK","Indicateurs macro","184","Rwanda","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","760.729801","Fc","Donnée calculée",""
"MK","Indicateurs macro","189","Sainte-Lucie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","10696.723562","Fc","Donnée calculée",""
"MK","Indicateurs macro","188","Saint-Kitts-et-Nevis","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","18098.875957","Fc","Donnée calculée",""
"MK","Indicateurs macro","192","Saint-Marin","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","48802.05605","Fc","Donnée calculée",""
"MK","Indicateurs macro","191","Saint-Vincent-et-les Grenadines","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","7362.068966","Fc","Donnée calculée",""
"MK","Indicateurs macro","244","Samoa","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","4215.911916","Fc","Donnée calculée",""
"MK","Indicateurs macro","193","Sao Tomé-et-Principe","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","1968.732492","Fc","Donnée calculée",""
"MK","Indicateurs macro","195","Sénégal","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","1461.174722","Fc","Donnée calculée",""
"MK","Indicateurs macro","272","Serbie","6119","Valeur (US $)","22014","Produit intérieur brut par habitant","2018","2018","","7215.958011","Fc","Donnée calculée",""
