"","Souche","X1","X2","X3","X4","X6","X7","X14","X16","X19","X21","X24","X25","X26","X27","X29","X30","X31","X32","X34","X35","X38","X41","X43","X51","X52","X53","X54","X55","X56","X58","X61","X62","X63","X68","X70","X72","X73","X74","X77","X78","X79","X81","X82","X83","X84","X85","X86","X87","X89","X90","X102","X108","X110","X118","X122","X123","X127","X128","X137","X143","X164","X169","X170","X171","X172","X173"
"90","Mca",0,0,0,0,101,0,0,3,0,210,0,0,0,0,0,0,0,44,0,100,0,0,0,0,140,0,245,0,0,0,195,0,0,0,1,0,4996,486,0,0,534,24886,2207,96,4068,766,15050,0,0,10689,0,30793,0,378,688,813,7455,1795,0,0,0,646,132,0,0,1
"91","Mca",0,0,0,0,29415,342,0,0,0,210,0,0,0,0,0,0,0,0,24442,10974,0,0,0,0,250,0,245,0,0,0,195,0,0,0,1,0,3083,486,0,0,0,15580,0,0,541,1004,13816,0,0,8368,0,21264,0,378,522,813,3837,1795,0,0,0,0,0,0,0,0
"92","Hi",0,0,0,0,0,3,54,401,460,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16607,337,0,0,0,0,0,0,0,200,0,0,0,1123,50,0,0,322,3892,10248,48,1326,1780,1719,0,240,18689,0,7328,0,0,645,0,5917,0,0,0,0,24408,3370,470,402,503
"93","Lpn",0,0,0,0,226,0,0,0,134,0,0,0,0,0,0,0,0,145,0,1,0,0,0,7380,60,0,0,0,0,0,0,0,0,0,0,0,1843,0,0,0,0,9182,5952,0,134,1100,1450,0,156,10820,0,17882,0,0,0,0,9324,0,0,0,0,15958,1683,0,0,0
"94","Lpn",0,0,0,0,45,0,0,0,1305,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32794,452,0,0,0,0,46,4,0,0,0,0,0,3378,0,0,0,33,11163,17908,0,0,4140,4919,0,497,34222,0,26647,0,0,140,0,15649,0,0,0,0,45802,7422,0,0,0
"95","Lpn",0,0,0,0,646,0,0,0,634,702,0,0,0,0,0,0,0,798,0,41,0,0,0,18445,200,0,57,0,0,0,56,0,55,0,152,0,6136,651,0,214,515,15149,11615,46,1515,2829,24403,0,295,33777,0,28580,0,428,993,835,12127,2376,41,0,0,25967,4172,0,0,0
"96","Hi",0,0,92,0,296,0,0,2137,0,0,0,0,0,0,0,0,0,1529,0,138,0,934,0,256,688,0,0,204,0,0,0,776,41,0,1470,0,9300,416,0,18262,20616,38999,33521,834,19102,5090,11796,405,654,26635,0,30356,0,6,2201,0,20299,0,0,0,0,1974,0,2600,2284,2634
"97","Lpn",0,0,0,0,0,0,0,0,487,593,0,0,0,0,0,0,0,0,0,0,0,0,0,11972,405,0,549,0,0,0,138,108,0,0,0,0,7028,611,0,0,0,15986,7220,0,96,1774,18146,0,186,22844,0,13278,0,246,642,0,9144,340,0,0,0,18788,2836,0,0,0
"98","Lpn",0,0,0,0,102,0,0,3,542,0,0,0,0,0,0,0,0,44,0,100,0,0,0,16184,102,0,0,0,0,0,0,0,0,0,0,0,2678,0,0,0,534,20466,8576,96,3526,1588,3151,0,209,18526,0,30476,0,0,175,0,9483,0,0,0,0,24012,3765,0,0,1
"99","Lpn",0,0,0,0,0,0,0,0,460,342,0,0,0,0,0,0,0,0,0,0,0,0,0,16458,150,0,302,0,0,0,61,48,0,0,0,0,3484,384,0,0,21,5635,8140,0,36,1630,14297,0,194,24989,0,7944,0,97,364,0,8411,146,0,0,0,24408,3370,0,0,0
"100","Hi",0,0,0,0,102,0,0,314,344,0,0,0,0,0,0,0,0,0,0,105,0,300,0,0,146,0,0,0,0,0,0,0,0,0,384,0,1868,213,0,0,1277,5937,17694,286,4191,1812,452,0,840,34835,154,20164,491,0,36,0,14739,0,0,0,0,32618,5220,539,536,360
"101","Hi",0,0,0,0,0,0,4,299,460,0,0,0,0,0,0,0,48,251,0,0,0,0,0,16472,617,0,0,0,0,0,0,0,44,0,148,0,2184,192,0,0,160,6719,12040,37,1570,1927,1719,0,194,19646,0,14681,4,0,612,0,7653,0,0,0,0,24600,3370,473,498,488
"102","Hi",0,0,1214,0,452,0,0,1250,345,0,0,0,0,0,0,0,0,0,5,1436,612,304,0,143,698,0,434,0,0,0,406,0,1342,1116,1468,254,8496,1012,0,4241,9010,23586,44042,1924,16082,7022,1186,495,3418,48916,0,38835,90,0,986,2074,25422,0,138,0,0,32772,6450,1408,1550,1197
"103","Hi",0,0,0,0,7945,0,0,160,695,0,0,0,0,100,52,0,0,946,50,1503,0,98,0,20773,279,0,0,0,0,36,92,0,940,0,536,0,4786,194,0,1924,2598,24892,20809,619,4922,4200,3276,51,458,28221,0,44896,0,0,636,0,22771,0,50,0,250,31443,4716,194,95,148
"104","Hi",0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,239,0,136,0,0,0,12,0,0,0,384,0,1747,104,0,0,823,5046,4602,286,4191,0,1802,0,248,7036,154,4596,491,144,136,97,3375,280,0,0,0,0,42,539,536,360
"105","Kpn",399,0,1026,482,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,336,194,60,320,607,926,2188,956,3954,153,2138,1006,5412,33752,8254,2864,4365,2017,11049,5452,12426,5781,0,33090,26,0,344,954,8271,0,0,197,0,234,0,0,0,0
"106","Bp",0,0,144,0,32618,612,218,100,0,0,0,0,0,0,0,0,0,380,30158,13760,0,0,0,0,446,0,26,0,0,0,0,0,0,149,97,0,566,0,0,0,402,17364,1524,0,146,1093,0,90,418,592,0,2758,0,0,76,89,3534,0,0,0,0,918,0,104,153,181
"107","Mca",0,0,0,0,51,0,0,0,542,620,0,0,0,0,0,0,0,0,0,52,0,0,0,16184,217,0,467,0,0,0,638,672,0,0,201,0,8948,2781,0,0,44,16132,6369,0,1452,2212,34535,0,511,38148,0,29840,0,153,1049,1071,18379,3572,0,0,0,23365,3633,0,0,0
"108","Lpn",0,0,0,0,92,0,202,0,991,568,0,0,0,0,0,0,0,0,0,188,3,0,0,23371,386,0,338,4,0,48,291,0,0,0,1,0,1520,338,0,0,147,3961,14030,0,0,2760,6116,48,693,26416,0,22741,0,198,396,0,17907,169,0,0,0,31812,5451,0,0,0
"109","Hi",0,0,0,0,0,0,4,692,0,0,0,0,0,0,0,0,48,251,0,0,0,208,0,18,719,0,0,0,0,0,0,0,44,0,530,0,2958,234,0,0,740,10713,9165,295,5076,1369,53,0,149,8023,196,11213,298,0,612,0,5755,0,0,0,0,192,0,983,816,824
"110","Hi",0,0,0,0,7431,0,340,144,0,268,0,0,0,150,48,0,49,1223,0,1083,0,0,0,0,901,100,560,0,0,0,366,0,1875,0,174,0,5762,180,0,279,1044,24549,5514,197,2422,792,1545,0,0,2033,0,18469,0,64,152,0,9470,58,0,0,643,3387,21,145,0,260
"111","Lpn",0,0,0,0,54,0,0,0,202,0,0,0,0,0,0,0,0,0,0,50,0,0,0,9069,187,0,136,0,0,0,12,0,0,0,0,0,2382,43,0,0,0,10139,5814,0,203,1351,3752,0,250,10456,0,18169,0,144,140,97,10278,280,0,0,0,15152,1664,0,0,0
"112","Hi",0,0,0,0,7894,0,0,160,0,0,192,432,402,100,52,0,0,946,50,1398,0,98,0,0,182,0,0,0,0,0,0,0,940,0,536,0,4134,89,0,1924,2552,23783,9461,619,4922,2150,502,51,1,5453,0,27032,0,0,589,0,8148,0,50,0,250,563,820,194,95,148
"113","Lpn",0,0,0,0,26948,359,0,0,202,0,0,0,0,0,0,0,0,248,28674,11852,0,0,0,9069,165,0,0,0,0,0,0,0,0,0,0,0,3048,43,0,0,0,21167,5814,0,356,2481,2048,0,250,9658,0,33198,0,0,4,0,12086,0,0,0,0,15836,1666,0,0,0
"114","Hi",0,0,0,0,26893,359,0,394,0,0,0,0,0,0,0,0,0,248,28674,11802,0,208,0,4,270,0,0,0,0,0,0,0,0,0,382,0,2474,43,0,0,600,16976,5266,258,3659,2152,53,0,149,5711,196,19899,294,0,0,0,4991,0,0,0,0,684,3,510,319,336
"115","Kpn",0,0,5146,2688,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,472,36,396,71,560,325,824,2528,3250,4986,8248,4915,6508,1709,8294,6587,21425,25655,29187,16732,16225,3623,48025,20298,54604,32532,0,8884,545,0,546,5124,11753,0,44,0,0,0,48,0,0,0
"116","Lpn",188,4,692,206,920,0,81,0,638,0,0,0,0,0,0,0,49,0,0,0,0,0,53,10650,761,95,203,339,312,0,23,737,1776,978,1262,478,2838,0,1790,2112,3129,12950,8666,1560,898,1878,4683,1500,3331,12387,0,14323,0,0,148,0,3102,0,0,0,0,17616,2242,0,0,0
"117","Mca",0,0,0,0,0,0,408,0,0,1736,0,0,0,0,0,0,0,0,0,3,0,0,0,0,677,0,1332,0,0,0,302,112,0,0,41,0,6016,522,0,0,0,8842,0,0,300,202,28782,0,56,14691,0,5532,0,741,1658,296,3859,2057,0,0,0,0,0,0,0,0
"118","Mca",0,0,0,0,89,0,0,0,356,622,0,0,0,0,0,0,0,0,0,43,0,0,0,10608,290,0,520,0,0,0,46,432,0,0,64,0,12100,462,0,0,48,23310,5867,0,476,1820,33956,0,324,32135,0,12938,0,367,1311,389,3424,2422,0,0,0,17616,2242,0,0,0
"119","Hi",0,0,0,0,92,3,54,401,991,0,0,0,0,0,0,0,0,0,0,188,3,1,0,23520,432,0,0,4,0,48,146,0,200,0,1,0,1632,248,0,0,448,5806,16138,48,1326,2960,3963,48,740,26491,0,22498,0,0,778,0,18756,0,0,0,0,31812,5451,470,402,503
"120","Hi",0,0,0,0,30166,342,0,546,0,0,0,0,0,0,0,0,0,0,24442,10974,0,2,0,0,338,0,0,49,0,0,1,0,105,0,235,0,1938,0,0,5470,6242,17937,10205,0,3288,2364,2414,0,0,5884,0,17682,0,0,500,0,6257,0,0,0,0,0,0,678,560,501
"121","Hi",0,0,0,0,752,0,0,546,0,284,0,0,0,0,0,0,0,0,0,0,0,2,0,0,332,0,95,49,0,0,295,90,105,0,235,0,4880,822,0,5794,6242,13895,10205,0,3479,1612,19940,0,0,13121,0,8071,0,100,857,94,10255,745,0,0,0,0,0,678,560,501
"122","Mca",0,0,0,0,6816,286,0,0,0,210,0,0,0,0,0,0,0,0,7812,3756,0,0,0,0,287,0,245,0,0,0,195,0,0,0,1,0,2928,486,0,0,0,9435,0,0,541,401,13816,0,0,8368,0,12284,0,378,522,813,3107,1795,0,0,0,0,0,0,0,0
"123","Hi",0,0,1214,0,387,0,0,1250,654,0,0,0,0,0,0,0,0,0,5,1336,612,304,0,143,740,0,434,0,0,0,406,0,1342,1116,1468,254,8460,990,0,4241,8838,23422,42953,1924,16082,6791,1017,495,3194,46964,0,24583,90,0,952,2074,13629,0,138,0,0,32772,6364,1408,1550,1197
"124","Lpn",0,0,0,0,190,0,0,0,1164,0,0,0,0,0,0,0,0,0,0,196,0,0,0,20822,146,0,0,0,0,46,4,0,0,0,0,0,1342,6,0,0,471,3105,20041,0,0,3593,3280,0,1334,43462,0,28975,0,0,94,0,21094,0,0,0,0,47906,7538,0,0,0
"125","Mca",0,0,0,0,257,0,283,0,0,1405,0,0,0,0,0,0,0,2739,0,195,0,0,0,0,697,144,1081,0,0,0,1082,838,0,0,190,0,16111,4840,96,0,170,27242,0,0,1744,916,33705,40,396,33002,0,28146,0,573,1962,903,23164,5243,0,0,51,46,0,0,0,0
"126","Hi",0,0,182,102,0,0,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,53,147,0,0,0,0,0,0,51,248,181,1014,198,2008,333,365,7888,11791,14326,23458,2509,9432,3161,9652,1374,3890,20176,0,7584,0,0,501,292,8592,0,0,0,0,0,0,855,598,705
"127","Mca",0,0,0,0,1109,0,0,0,0,148,0,0,0,0,0,0,0,196,0,78,0,0,0,0,5,0,54,0,0,0,0,46,143,0,0,0,3196,8,0,171,578,9180,3462,314,100,1192,10454,0,0,7552,0,10306,0,196,444,0,4380,300,0,0,56,4785,410,0,0,0
"128","Mca",0,0,0,0,12563,250,0,0,0,870,0,0,0,0,0,0,0,0,10875,4953,0,0,0,0,368,0,757,0,0,0,53,112,0,0,41,0,6641,296,0,0,0,16128,0,0,300,1004,30438,0,56,14847,0,16540,0,332,1134,296,5246,1744,0,0,0,0,0,0,0,0
"129","Mca",0,0,0,0,0,0,47,198,0,228,0,0,0,0,0,0,0,1042,0,0,0,0,0,94,408,0,222,0,0,0,251,98,0,0,146,0,5330,584,0,46,192,11676,2047,0,935,202,21818,0,40,11991,0,10802,0,294,526,52,8404,1214,0,0,0,103,0,256,400,298
"130","Kpn",0,0,3144,1686,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,148,0,158,0,188,136,491,1384,1763,3337,5912,3976,6052,971,5247,1306,16822,20265,19429,12256,10400,2356,36740,14016,32618,27264,0,8454,343,194,378,3199,8922,642,102,0,0,0,88,0,0,0
"131","Nm",0,2,1,0,30005,48,98,373,51,0,0,2,0,1107,686,0,137,996,102,3569,4,0,1,50,786,0,308,221,3,0,449,1,814,0,521,0,5115,152,0,1148,1933,30977,11321,641,6544,2949,712,40,179,8644,0,25560,0,0,352,0,12826,0,54,0,1854,851,144,442,292,401
"132","Mca",0,0,0,0,594,0,0,0,0,754,0,0,0,0,0,0,0,798,0,41,0,0,0,0,156,0,465,0,0,0,350,0,55,0,152,0,7220,1107,0,214,417,15545,1602,46,1515,697,30174,0,0,18196,0,21256,0,556,1185,835,9571,2386,41,0,0,359,0,0,0,0
"133","Lpn",0,0,0,0,187,0,0,0,921,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,966,93,0,0,432,2288,17675,0,0,2639,336,0,1054,45034,0,12287,0,0,2,0,7760,0,0,0,0,49898,7435,0,0,0
"134","Mca",0,0,144,0,0,0,115,100,0,578,0,0,0,0,0,0,0,0,2,0,0,0,0,0,446,0,586,0,0,0,325,0,0,149,97,0,1058,194,0,0,402,2328,1524,0,146,0,401,90,418,684,0,1673,0,198,363,89,2372,0,0,0,0,0,0,104,153,181
"135","Mca",0,0,0,0,53,0,0,1720,0,870,0,0,0,0,0,0,0,0,0,3,0,189,0,92,872,0,792,0,0,0,53,112,0,0,450,0,9789,860,0,191,4526,26128,21886,993,14030,4467,26016,145,1134,38159,0,15542,0,332,1172,296,12514,1744,0,0,0,125,0,1410,0,2277
"136","Mca",0,0,0,0,12820,250,0,0,0,1079,0,0,0,0,0,0,0,2739,10875,5145,0,0,0,0,242,0,619,0,0,0,844,838,0,0,190,0,17076,4738,96,0,170,35053,0,0,1744,1718,37640,40,396,34885,0,39160,0,453,1831,903,25132,5180,0,0,51,46,0,0,0,0
"137","Mca",0,0,0,0,33212,0,0,0,0,702,0,0,0,1553,809,0,0,798,84,10972,0,0,0,98,294,0,352,102,0,0,612,0,110,0,152,0,6090,651,0,214,417,34570,1602,46,1515,4820,22796,0,154,14944,0,43997,0,422,1140,837,17433,2376,86,0,2542,303,0,0,0,0
"138","Hi",0,0,0,0,0,0,99,1012,0,565,0,0,0,0,0,0,0,0,0,0,0,98,0,53,248,0,538,98,0,0,98,693,246,0,711,0,4683,56,0,13351,14548,14844,23011,102,9413,3042,7228,50,86,11962,0,5929,0,184,1703,0,6088,0,0,0,0,0,0,1322,155,710
"139","Kpn",0,0,2284,1310,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,238,0,196,52,310,157,414,1255,1610,2298,4127,2408,3775,720,3975,5679,8676,13506,13542,7025,8019,1729,24954,9698,24584,17846,0,6715,302,151,341,2820,6574,642,44,0,0,0,38,0,0,0
"140","Hi",0,0,0,0,4398,0,0,370,0,0,254,516,564,1,0,0,135,996,0,424,0,0,0,0,358,0,0,0,0,0,0,0,713,0,473,0,4872,152,0,1147,1932,26988,11321,636,6544,1900,528,40,129,8643,0,26185,0,0,258,0,9194,0,0,0,52,851,510,442,292,401
"141","Mca",0,0,2284,1310,89,0,0,0,306,622,0,0,0,0,0,0,0,0,0,43,0,0,0,150,330,0,713,52,310,157,460,1687,1610,2298,4190,2408,12992,1139,3975,5679,8725,26984,13542,7025,8345,2272,53449,9698,24816,36989,0,6803,302,367,1596,2968,6412,2422,44,0,0,0,38,0,0,0
"142","Mpn",0,0,0,0,226,0,0,0,0,0,156,438,430,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,2916,1356,0,0,122,0,0,0,3163,0,5396,0,0,0,0,1730,0,0,0,0,3578,636,0,0,0
"143","Kpn",171,0,1190,3200,0,0,0,0,839,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5149,935,670,311,98,1584,291,124,4124,1047,6883,8753,1673,3303,143,2220,5589,21762,12145,11783,5764,3154,5241,20045,4899,32618,26987,0,11114,0,93,478,0,5297,0,100,0,0,7771,1095,0,0,0
"144","Mca",0,0,0,0,95,0,0,0,818,620,0,0,0,0,0,0,0,0,0,54,0,0,0,20822,262,0,467,0,0,46,641,672,0,0,201,0,9268,2781,0,0,77,16740,10688,0,1452,3706,35642,0,661,44130,0,37499,0,153,1134,1071,26257,3572,0,0,0,27014,4586,0,0,0
"145","Pa",0,0,0,0,448,0,0,314,0,0,0,0,0,0,0,0,0,0,66,359,1276,300,0,0,146,0,59,0,0,0,174,0,1274,0,1131,0,4719,913,0,7074,823,5343,5499,286,4191,2185,7590,0,248,6318,154,14580,790,0,316,3,5319,0,92,2121,0,0,1833,539,536,360
"146","Nm",0,0,0,0,32768,0,0,0,1152,0,0,0,0,2082,1204,0,0,0,0,10150,0,0,0,22200,765,0,536,195,0,85,961,0,144,0,38,0,1490,50,0,0,40,19409,10100,0,0,5118,3743,0,673,23796,0,28630,0,0,241,0,19404,0,51,0,3208,30302,5396,0,0,0
"147","Nm",0,0,1,4,21440,100,52,0,53,0,0,0,1,778,560,2,4,0,141,3626,2,1,1,55,316,0,236,146,0,0,350,0,96,0,56,3,1104,43,0,0,4,6034,0,0,150,845,4317,0,56,2560,2,7701,0,151,164,241,3932,642,46,0,1491,0,0,0,0,2
"148","Mca",0,0,0,0,0,3,54,401,0,870,0,0,0,0,0,0,0,0,0,3,0,1,0,149,568,0,757,0,0,0,53,112,200,0,41,0,5775,346,0,0,302,10110,2108,48,1626,402,25416,0,102,13981,0,4817,0,332,1778,296,4086,1744,0,0,0,0,0,470,402,503
"149","Kpn",0,0,2064,1090,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,290,4,339,0,181,128,408,1073,1442,1892,3481,2072,3415,648,3196,3808,8455,10219,12024,6455,5512,1455,20163,8682,21816,14398,0,5291,264,144,389,2378,5442,280,42,0,0,0,4,0,0,0
"150","Mca",0,0,0,0,23873,56,0,0,0,661,0,0,0,978,726,0,0,1694,89,4753,0,0,0,0,446,0,652,142,0,0,976,488,51,0,66,0,11208,3029,44,0,50,26050,0,0,1044,1572,32823,0,204,28656,0,29088,0,262,1009,472,20201,3219,0,0,1960,0,0,0,0,0
"151","Mca",0,0,0,0,354,0,0,0,0,1079,0,0,0,0,0,0,0,2739,6,280,2009,0,0,0,420,0,962,0,0,0,1146,934,1637,0,690,0,18082,4834,96,5864,273,26792,244,0,1744,2807,38838,40,396,32618,0,31754,0,453,2274,903,23573,5180,110,1380,51,46,1621,0,0,0
"152","Lpn",0,0,144,0,0,0,111,100,107,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,446,0,26,0,0,0,0,0,0,149,97,0,806,0,0,0,452,1632,7061,0,146,402,37,90,564,11992,0,11575,0,0,76,89,7112,0,0,0,0,8686,1861,104,153,181
"153","Nm",0,0,2284,1310,32618,0,0,0,306,0,0,0,0,1553,809,0,0,0,84,10931,0,0,0,247,474,0,488,154,310,157,970,1255,1664,2298,4127,2408,3508,677,3975,5679,8676,32467,13542,7025,7869,5851,21429,9698,24738,15286,0,28290,302,0,480,2581,16168,0,89,0,2542,0,38,0,0,0
